Gender,Age,City,Pincode,Shopping_year,Shopping_past_year,Mode_of_Internet,Device,Size_Mobile,Os,Browser,Chhenal,Reach_online_store,Time,Payment_Mode,How_shopping_Cart,Why_shopping_Cart,website_content,Information_Highlighted,Complete_Information,Relevant_information,Ease_of_navigation_in_website,Loading_processing_speed,User_friendly_Interface,Convenient_Payment_methods,Trust,Empathy_towards_customers,Guarantee_privacy of_customer,Responsiveness,benefit_discounts,Enjoyment,convenient_flexible,Return_replacement_policy,Gaining access_loyaltyprograms,Displayingquality_Information,User_satisfaction,NetBenefit,Usersatisfactioncannotexist withouttrust,Offer_wide variety,Provision_complete_relevant_product information,Monetary_savings,Convenience_of_patronizing,adventure,social status,feelgratificationshopping_favorite_etailer,fulfillcertainroles,Getting_value_moneyspent,online retailers,Easytouse,Visualappealingwebpagelayout,Wildvarietyofproduct,Complete_relevantdescriptioninformation,Fastloadingwebsite,Reliability,Quickness,Availability_payment options,Speedyorderdelivery,Privacy,Security,Trustworthiness,Presence of online assistance through multi-channel,Longer timeloggedin,Longer_time_displayinggraphics ,Latedeclaration_price,Longerpageloadingtime,Limited_paymentMode ,Longerdeliveryperiod,Change_websitedesign,Frequent disruption_onmoving_page,Website_efficient,Indian_online_retailer_recommend_friend
0,2,Karnal ,132001,4,1,3,1,4,3,2,1,1,3,1,1,2,4,4,3,4,5,4,5,5,4,5,5,4,4,3,3,4,3,3,4,3,4,4,4,5,4,4,5,4,3,4,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.com, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal",Snapdeal.com,"Myntra.com, Snapdeal.com",Myntra.com,Paytm.com,Paytm.com,Paytm.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com"
1,4,Merrut,250001,3,4,3,3,5,1,1,1,2,3,1,3,1,1,2,2,1,1,2,1,2,2,1,3,5,1,1,5,5,5,5,5,4,1,5,5,5,5,5,1,1,1,4,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com",Amazon.in,Amazon.com,"Amazon.in, Flipkart.com",Amazon.in,Paytm.com,Flipkart.com,Amazon.in,Amazon.in,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Flipkart.com,Amazon.in,Amazon.in,Amazon.in,Amazon.in
1,5,Bangalore ,560037,5,4,3,3,5,1,1,1,2,3,1,3,1,1,2,2,1,1,2,1,2,2,1,3,5,1,1,5,5,5,5,5,4,1,5,5,5,5,5,1,1,1,4,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com",Amazon.in,Amazon.com,"Amazon.in, Flipkart.com",Amazon.in,Paytm.com,Flipkart.com,Amazon.in,Amazon.in,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Flipkart.com,Amazon.in,Amazon.in,Amazon.in,Amazon.in
1,2,Bangalore ,560003,5,4,3,3,5,1,1,1,2,3,1,3,1,1,2,2,1,1,2,1,2,2,1,3,5,1,1,5,5,5,5,5,4,1,5,5,5,5,5,1,1,1,4,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com",Amazon.in,Amazon.com,"Amazon.in, Flipkart.com",Amazon.in,Paytm.com,Flipkart.com,Amazon.in,Amazon.in,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Flipkart.com,Amazon.in,Amazon.in,Amazon.in,Amazon.in
1,3,Karnal ,132036,1,4,3,1,2,3,2,3,4,5,1,4,2,5,3,3,4,4,5,5,5,4,5,4,5,5,5,5,5,2,4,5,5,5,4,4,5,4,3,1,5,1,5,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com",Myntra.com,Myntra.com,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com",Amazon.in,"Amazon.in, Paytm.com, Myntra.com","Amazon.com, Flipkart.com, Paytm.com, Myntra.com, Snapdeal","Amazon.in, Flipkart.com, Patym.com, Myntra.com, Snapdeal.com",Amazon.in,"Amazon.in, Paytm.com",Paytm.com,"Amazon.in, Myntra.com","Amazon.in, Myntra.com","Flipkart.com, Paytm.com",Paytm.com,Paytm.com,Paytm.com,Snapdeal.com,Paytm.com,Amazon.in,Snapdeal.com,Paytm.com,"Amazon.in, Myntra.com"
1,3,Delhi,110014,1,1,3,2,5,1,1,1,1,5,2,3,3,4,5,4,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com",Paytm.com,Paytm.com,Snapdeal.com,Snapdeal.com,Myntra.com,Myntra.com,Flipkart.com,Flipkart.com
1,2,Karnal ,132001,5,4,3,2,5,1,1,1,1,5,2,3,3,4,5,4,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com",Paytm.com,Paytm.com,Snapdeal.com,Snapdeal.com,Myntra.com,Myntra.com,Flipkart.com,Flipkart.com
1,2,Bangalore ,530068,3,2,2,1,2,3,2,3,4,5,1,4,2,5,3,3,4,4,5,5,5,4,5,4,5,5,5,5,5,2,4,5,5,5,4,4,5,4,3,1,5,1,5,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com",Myntra.com,Myntra.com,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com",Amazon.in,"Amazon.in, Paytm.com, Myntra.com","Amazon.com, Flipkart.com, Paytm.com, Myntra.com, Snapdeal","Amazon.in, Flipkart.com, Patym.com, Myntra.com, Snapdeal.com",Amazon.in,"Amazon.in, Paytm.com",Paytm.com,"Amazon.in, Myntra.com","Amazon.in, Myntra.com","Flipkart.com, Paytm.com",Paytm.com,Paytm.com,Paytm.com,Snapdeal.com,Paytm.com,Amazon.in,Snapdeal.com,Paytm.com,"Amazon.in, Myntra.com"
1,3,Delhi,110044,1,1,2,2,5,1,1,1,1,5,2,3,3,4,5,4,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com",Paytm.com,Paytm.com,Snapdeal.com,Snapdeal.com,Myntra.com,Myntra.com,Flipkart.com,Flipkart.com
0,3,Noida,201310,4,1,3,2,5,1,1,1,1,5,2,3,3,4,5,4,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com",Paytm.com,Paytm.com,Snapdeal.com,Snapdeal.com,Myntra.com,Myntra.com,Flipkart.com,Flipkart.com
1,4,Greater Noida,201308,1,1,3,1,4,3,1,1,1,4,2,4,2,5,4,5,5,4,4,5,5,3,4,4,4,4,3,4,4,3,4,4,3,4,3,4,5,3,3,2,3,2,4,"Amazon.in, Flipkart.com, Paytm.com, Snapdeal.com","Amazon.in, Paytm.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Snapdeal","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com","Paytm.com, snapdeal.com","Amazon.in, Paytm.com, Myntra.com","Myntra.com, Snapdeal.com",Myntra.com,"Flipkart.com, Myntra.com",Myntra.com,"Amazon.in, Paytm.com","Amazon.in, Flipkart.com"
1,5,Gurgaon ,122009,1,1,2,1,4,3,1,1,1,4,2,4,2,5,4,5,5,4,4,5,5,3,4,4,4,4,3,4,4,3,4,4,3,4,3,4,5,3,3,2,3,2,4,"Amazon.in, Flipkart.com, Paytm.com, Snapdeal.com","Amazon.in, Paytm.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Snapdeal","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com","Paytm.com, snapdeal.com","Amazon.in, Paytm.com, Myntra.com","Myntra.com, Snapdeal.com",Myntra.com,"Flipkart.com, Myntra.com",Myntra.com,"Amazon.in, Paytm.com","Amazon.in, Flipkart.com"
1,3,Greater Noida,201306,5,2,3,2,5,1,1,1,3,5,1,3,2,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,3,4,2,3,3,2,4,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com",Amazon.in,Amazon.in,Amazon.in,"Amazon.in, Flipkart.com",Myntra.com,Snapdeal.com,snapdeal.com,"Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com",Snapdeal.com,Flipkart.com,"Amazon.in, Flipkart.com, Myntra.com"
1,4,Bangalore ,560010,4,4,3,1,2,3,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Myntra.com","Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com",Myntra.com,"Amazon.com, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com",Myntra.com,Myntra.com,Myntra.com,"Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com",Myntra.com,snapdeal.com,Snapdeal.com,Snapdeal.com,Snapdeal.com,Amazon.in,Myntra.com,"Amazon.in, Flipkart.com","Amazon.in, Myntra.com"
1,2,Greater Noida,201306,1,4,3,2,5,1,1,1,3,5,1,3,2,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,3,4,2,3,3,2,4,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com",Amazon.in,Amazon.in,Amazon.in,"Amazon.in, Flipkart.com",Myntra.com,Snapdeal.com,snapdeal.com,"Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com",Snapdeal.com,Flipkart.com,"Amazon.in, Flipkart.com, Myntra.com"
1,3,Karnal ,132001,5,4,3,2,5,1,1,1,1,4,1,3,2,5,5,1,5,5,5,5,5,5,5,5,1,3,3,5,5,3,5,5,5,5,4,5,4,4,3,2,2,4,5,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com, Patym.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal","Amazon.in, Flipkart.com, Snapdeal.com",Snapdeal.com,snapdeal.com,Myntra.com,Snapdeal.com,Snapdeal.com,Paytm.com,Snapdeal.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com"
1,5,Gurgaon ,122018,3,1,2,2,5,1,1,1,3,5,1,3,2,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,3,4,2,3,3,2,4,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com",Amazon.in,Amazon.in,Amazon.in,"Amazon.in, Flipkart.com",Myntra.com,Snapdeal.com,snapdeal.com,"Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com",Snapdeal.com,Flipkart.com,"Amazon.in, Flipkart.com, Myntra.com"
1,3,Greater Noida,201310,5,2,2,2,5,1,1,1,1,4,1,3,2,5,5,1,5,5,5,5,5,5,5,5,1,3,3,5,5,3,5,5,5,5,4,5,4,4,3,2,2,4,5,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com, Patym.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal","Amazon.in, Flipkart.com, Snapdeal.com",Snapdeal.com,snapdeal.com,Myntra.com,Snapdeal.com,Snapdeal.com,Paytm.com,Snapdeal.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com"
0,4,Delhi,110044,3,1,3,1,2,3,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Myntra.com","Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com",Myntra.com,"Amazon.com, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com",Myntra.com,Myntra.com,Myntra.com,"Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com",Myntra.com,snapdeal.com,Snapdeal.com,Snapdeal.com,Snapdeal.com,Amazon.in,Myntra.com,"Amazon.in, Flipkart.com","Amazon.in, Myntra.com"
0,1,Delhi,110042,4,5,3,1,2,3,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Myntra.com","Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com",Myntra.com,"Amazon.com, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com",Myntra.com,Myntra.com,Myntra.com,"Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com",Myntra.com,snapdeal.com,Snapdeal.com,Snapdeal.com,Snapdeal.com,Amazon.in,Myntra.com,"Amazon.in, Flipkart.com","Amazon.in, Myntra.com"
0,3,Delhi,110009,5,4,4,3,5,1,1,1,1,3,4,3,3,4,3,3,4,4,1,2,2,2,5,4,4,3,1,2,2,4,3,5,4,5,3,3,2,3,4,4,5,4,5,"Amazon.in, Paytm.com",Paytm.com,Flipkart.com,Flipkart.com,Snapdeal.com,Snapdeal.com,Paytm.com,Paytm.com,Patym.com,Amazon.in,Amazon.in,Amazon.in,Flipkart.com,Paytm.com,Amazon.in,Amazon.in,Flipkart.com,Flipkart.com,Amazon.in,Paytm.com,Flipkart.com,Amazon.in,Amazon.in,Flipkart.com
1,1,Solan,173229,3,1,2,1,4,2,1,1,3,2,2,3,4,5,4,5,4,4,4,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,4,4,4,4,3,3,4,3,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Flipkart.com, Myntra.com, Snapdeal","Flipkart.com, Myntra.com, Snapdeal.com","Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal",Amazon.in,"Amazon.in, Myntra.com, Snapdeal.com",Amazon.in,"Amazon.in, Snapdeal.com",Amazon.in,Amazon.in,Amazon.in,"Myntra.com, Snapdeal.com","Myntra.com, Snapdeal.com",Amazon.in
0,2,Karnal ,132001,4,1,3,1,4,3,2,1,1,3,1,1,2,4,4,3,4,5,4,5,5,4,5,5,4,4,3,3,4,3,3,4,3,4,4,4,5,4,4,5,4,3,4,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.com, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal",Snapdeal.com,"Myntra.com, Snapdeal.com",Myntra.com,Paytm.com,Paytm.com,Paytm.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com"
0,4,Delhi,110011,5,4,2,4,5,2,1,4,3,5,1,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,3,3,4,4,4,"Amazon.in, Flipkart.com, Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com",Amazon.in,"Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.com, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal","Amazon.in, Flipkart.com, Snapdeal.com",Amazon.in,Myntra.com,Myntra.com,Flipkart.com,Snapdeal.com,Myntra.com,Myntra.com,Snapdeal.com,"Flipkart.com, Paytm.com, Myntra.com, snapdeal.com"
1,5,Gurgaon ,122018,3,1,2,2,5,1,1,1,3,5,1,3,2,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,3,4,2,3,3,2,4,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Myntra.com",Amazon.in,Amazon.in,Amazon.in,"Amazon.in, Flipkart.com",Myntra.com,Snapdeal.com,snapdeal.com,"Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com",Snapdeal.com,Flipkart.com,"Amazon.in, Flipkart.com, Myntra.com"
0,3,Moradabad,244001,5,3,3,2,5,1,1,1,3,3,1,3,1,5,3,4,5,4,5,4,4,5,4,5,4,2,3,4,5,1,3,4,2,5,3,4,2,3,4,2,2,4,3,"Amazon.in, Flipkart.com, Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com, Paytm.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.in, Paytm.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.com, Flipkart.com, Paytm.com","Amazon.in, Patym.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com, Paytm.com","Amazon.in, Flipkart.com, Paytm.com",Amazon.in,"Amazon.in, Paytm.com","Amazon.in, Flipkart.com",Flipkart.com,"Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com","Paytm.com, Snapdeal.com",Amazon.in,"Flipkart.com, Snapdeal.com","Amazon.in, Paytm.com",Amazon.in
1,4,Noida,201308,5,1,2,2,5,1,1,1,3,5,1,3,2,5,5,4,5,5,4,5,4,4,5,5,5,3,2,5,5,4,5,5,5,4,3,5,5,3,2,4,4,3,4,"Amazon.in, Flipkart.com, Snapdeal.com","Amazon.in, Flipkart.com, Myntra.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Amazon.in,"Amazon.in, Flipkart.com, Paytm.com, Myntra.com, Snapdeal.com",Amazon.in,Amazon.com,"Amazon.in, Flipkart.com, Myntra.com, Snapdeal.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Snapdeal.com",Amazon.in,"Amazon.in, Snapdeal",Paytm.com,"Flipkart.com, Snapdeal.com",Myntra.com,Myntra.com,Snapdeal.com,Myntra.com,Paytm.com,Paytm.com,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com"
1,3,Delhi,110039,1,1,2,2,5,1,1,1,1,5,2,3,3,4,5,4,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,"Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.com, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com","Amazon.in, Flipkart.com",Paytm.com,"Amazon.in, Flipkart.com",Paytm.com,Paytm.com,Snapdeal.com,Snapdeal.com,Myntra.com,Myntra.com,Flipkart.com,Flipkart.com
